"State","Date","Latitude","Longitude","Pollutant","Unit","Mean"
"Alabama","2021-12",34.620369,-86.566381,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",6.8
"Alabama","2021-12",34.68547,-86.58816,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",5.2
"Alabama","2021-12",34.728831,-86.585003,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",11.4
"Alabama","2021-12",34.788423,-86.616105,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",6.8
"Alaska","2021-01",58.388497,-134.567237,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",4.2258064516129
"Alaska","2021-01",61.181117,-149.834003,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",6.67741935483871
"Alaska","2021-01",61.205861,-149.824602,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",10.3548387096774
"Alaska","2021-01",61.3267,-149.569707,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",7.63888888888889
"Alaska","2021-01",61.534163,-149.031655,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",9.16129032258065
"Alaska","2021-01",64.84569,-147.727413,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",26.8571428571429
"Alaska","2021-02",58.388497,-134.567237,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",5.40909090909091
"Alaska","2021-02",61.181117,-149.834003,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",6
"Alaska","2021-02",61.205861,-149.824602,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",7.17857142857143
"Alaska","2021-02",61.3267,-149.569707,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",6.53333333333333
"Alaska","2021-02",61.534163,-149.031655,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",7.46428571428571
"Alaska","2021-02",64.84569,-147.727413,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",17.8378378378378
"Alaska","2021-03",58.388497,-134.567237,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",4.375
"Alaska","2021-03",61.181117,-149.834003,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",11.2592592592593
"Alaska","2021-03",61.205861,-149.824602,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",8.06451612903226
"Alaska","2021-03",61.3267,-149.569707,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",6.2
"Alaska","2021-03",61.534163,-149.031655,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",6.29032258064516
"Alaska","2021-03",64.84569,-147.727413,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",13.275
"Alaska","2021-04",58.388497,-134.567237,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",5.54166666666667
"Alaska","2021-04",61.181117,-149.834003,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",45.3448275862069
"Alaska","2021-04",61.205861,-149.824602,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",17.2
"Alaska","2021-04",61.3267,-149.569707,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",34.8529411764706
"Alaska","2021-04",61.534163,-149.031655,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",7.33333333333333
"Alaska","2021-04",64.84569,-147.727413,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",17.0555555555556
"Alaska","2021-05",58.388497,-134.567237,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",1.93333333333333
"Alaska","2021-05",61.181117,-149.834003,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",27.5862068965517
"Alaska","2021-05",61.205861,-149.824602,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",11.258064516129
"Alaska","2021-05",61.3267,-149.569707,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",18.3333333333333
"Alaska","2021-05",61.534163,-149.031655,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",12.4838709677419
"Alaska","2021-05",64.84569,-147.727413,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",13.8055555555556
"Alaska","2021-06",58.388497,-134.567237,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",2.33333333333333
"Alaska","2021-06",61.181117,-149.834003,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",15.5
"Alaska","2021-06",61.205861,-149.824602,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",7.9
"Alaska","2021-06",61.3267,-149.569707,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",10.2142857142857
"Alaska","2021-06",61.534163,-149.031655,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",10.0454545454545
"Alaska","2021-06",64.84569,-147.727413,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",9.97142857142857
"Alaska","2021-07",58.388497,-134.567237,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",9.58064516129032
"Alaska","2021-07",61.181117,-149.834003,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",13.4516129032258
"Alaska","2021-07",61.205861,-149.824602,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",8.16129032258065
"Alaska","2021-07",61.3267,-149.569707,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",11.5454545454545
